id,badges,lineup_status_id,match_id,match_type,multiple_picks_allowed,player_id,position_id,sort_by,team_id,type
8223d444-68c6-45f1-8968-da4cc97920b4,[],e25f95d4-03b1-4810-94d4-4be310ae181a,143514,Game,True,1b14eff0-d9ba-4464-bf0c-8506ddf143a0,91459353-4623-4f9e-8a11-6635a241e81e,,1321328d-b5fa-44ad-b842-668ec37f0b4b,Player
54e4e79e-c12a-4e14-817b-8d4e5ce90c39,[],,143514,Game,True,d07cd733-d6ff-4f0d-8d35-307e69b61f11,3f0e46e2-1c16-4a64-af2c-0c5704160822,,05c90f99-41d7-4a46-b5c6-0022ff8256fc,Player
932db1ec-c22a-4589-8916-5c53d69a6674,[],,143514,Game,True,201f4cb8-d374-4989-8576-b360598766fa,6631eab0-d844-460a-8d30-0650383377da,,1321328d-b5fa-44ad-b842-668ec37f0b4b,Player
9ba804b3-e119-47b0-ad94-86fad47f7f86,[],,143514,Game,True,deb0c838-9525-49e4-945d-eebcb03e9b54,91459353-4623-4f9e-8a11-6635a241e81e,,1321328d-b5fa-44ad-b842-668ec37f0b4b,Player
09f199dd-0728-4b2e-802e-f9bb8c4ce71c,[],,143514,Game,True,be623488-6ee4-46de-91fe-1b5135430885,28fea403-963c-4103-b033-8e9bba48ab43,,05c90f99-41d7-4a46-b5c6-0022ff8256fc,Player
a764e759-636f-4d4d-8f4f-55a55518e707,[],,143514,Game,True,72591063-6f2d-4628-a1df-0a9958837211,57cba524-d53c-4acb-8e74-3643df84a956,,05c90f99-41d7-4a46-b5c6-0022ff8256fc,Player
24b4e574-7c7a-4857-95f8-0062c3460e2e,[],,143514,Game,True,d98cb3b4-aa56-440c-aa00-27de03333f0b,28fea403-963c-4103-b033-8e9bba48ab43,,1321328d-b5fa-44ad-b842-668ec37f0b4b,Player
46319a76-12dc-4abe-8616-aeb9ed1d2223,[],,143514,Game,True,048a7be8-359a-4234-afa6-ba9338f3989a,930aeb2b-fec8-4c71-8b47-564d48140033,,05c90f99-41d7-4a46-b5c6-0022ff8256fc,Player
ce7a6271-1f66-4a58-bd71-e1752297efdd,[],,143514,Game,True,52a360e5-2caf-494d-aa99-729ecde3506f,28fea403-963c-4103-b033-8e9bba48ab43,,1321328d-b5fa-44ad-b842-668ec37f0b4b,Player
cba572e2-377e-49a1-9ce8-0412541ee5d6,[],,143514,Game,True,e2e76aba-e3df-4d0d-a73a-b7248628e0d0,1b207bc3-b934-422d-918f-d02e6f43d649,,05c90f99-41d7-4a46-b5c6-0022ff8256fc,Player
5ec60a82-b5c5-43a1-a9d4-cbc94e635a47,[],,143514,Game,True,ac3b5887-4297-4990-a17c-a3644563c4bf,7b9d18f2-94f9-48e0-a366-5f78710b2f10,,1321328d-b5fa-44ad-b842-668ec37f0b4b,Player
5ed90a95-066c-4f28-ad2c-fa6001bc63a0,[],,143514,Game,True,dcc4aaca-39ca-4c3f-8682-523194614b66,1b207bc3-b934-422d-918f-d02e6f43d649,,05c90f99-41d7-4a46-b5c6-0022ff8256fc,Player
128e8a50-32f5-4b44-8f61-0169b4a2db1b,[],,143514,Game,True,7a6746ca-aff2-4464-ab4c-218cca105211,28fea403-963c-4103-b033-8e9bba48ab43,,05c90f99-41d7-4a46-b5c6-0022ff8256fc,Player
3d3ecb7a-90b0-4b62-97c2-86e2de19e5bf,[],,143514,Game,True,024b172b-eb8e-485a-9442-7076a3e0978c,2672c0fa-e94d-4c8f-bbc5-c04562df6ace,,1321328d-b5fa-44ad-b842-668ec37f0b4b,Player
43d44421-0e7b-4be5-befa-7051e7284f92,[],,143514,Game,True,415f3fe6-7ad6-4495-a196-9cd35e885a5a,2672c0fa-e94d-4c8f-bbc5-c04562df6ace,,05c90f99-41d7-4a46-b5c6-0022ff8256fc,Player
27106426-a168-4aac-b272-3cf8a099caf8,[],,143514,Game,True,9b5977a3-17a1-4f85-bc2b-5f43d789202b,91459353-4623-4f9e-8a11-6635a241e81e,,05c90f99-41d7-4a46-b5c6-0022ff8256fc,Player
44c17299-b481-4544-a078-f1386bd5e916,[],,143514,Game,True,22d2d65e-7e4f-4b4c-ac22-6b99db7ff308,3f0e46e2-1c16-4a64-af2c-0c5704160822,,1321328d-b5fa-44ad-b842-668ec37f0b4b,Player
87da7f0f-3e85-45f4-b549-6a3f8d9fd35c,[],,143514,Game,True,e12fc5fb-715b-4f23-a02b-8de98797e53c,9142b99f-81bd-4e02-bd05-b4413c6f1b67,,1321328d-b5fa-44ad-b842-668ec37f0b4b,Player
9408ac77-5f4b-475e-b0ce-1b7def2cbdd5,[],,143323,Game,True,67f78369-0560-4972-b7ed-d49b89a9cfef,9142b99f-81bd-4e02-bd05-b4413c6f1b67,,3c30988b-1884-4bc5-ad88-24110c6a22b2,Player
36df9451-1813-4f0e-a342-2b4761cbcfa9,[],,143323,Game,True,54bf6b22-3a4a-45c7-8fcb-77db338dc429,3f0e46e2-1c16-4a64-af2c-0c5704160822,,3c30988b-1884-4bc5-ad88-24110c6a22b2,Player
2e905534-1288-4d71-a0b9-c0729b995807,[],,143323,Game,True,ccda7d23-43c7-4e83-944f-67df1bfe63cb,2672c0fa-e94d-4c8f-bbc5-c04562df6ace,,3c30988b-1884-4bc5-ad88-24110c6a22b2,Player
98d5ffed-a0dd-4972-b8b5-12478e84ae58,[],,143323,Game,True,860e8840-9e59-4a9a-bf8e-b5777fab0af2,6631eab0-d844-460a-8d30-0650383377da,,086499f0-8721-41b1-b512-395463e03c3f,Player
792d9bfb-8dbc-4142-87af-7d7447458d90,[],,143323,Game,True,11a3b06a-f280-490f-9964-e9ad231498dd,6631eab0-d844-460a-8d30-0650383377da,,3c30988b-1884-4bc5-ad88-24110c6a22b2,Player
018250fd-c123-404b-8745-c97a57f68c1b,[],,143323,Game,True,7651c11e-38c9-4e3b-9f81-8ceb90596dea,28fea403-963c-4103-b033-8e9bba48ab43,,3c30988b-1884-4bc5-ad88-24110c6a22b2,Player
785e5def-88ca-4cfb-b548-8e84fdf49a6f,[],,143323,Game,True,f40a6e8c-1aa1-4621-85d2-4b8372491c05,1b207bc3-b934-422d-918f-d02e6f43d649,,3c30988b-1884-4bc5-ad88-24110c6a22b2,Player
350e52ec-ea5f-4d73-8226-0b2f6dcaceb1,[],,143323,Game,True,22e0444f-2f6f-4b92-aa36-92ead9788fa3,9142b99f-81bd-4e02-bd05-b4413c6f1b67,,086499f0-8721-41b1-b512-395463e03c3f,Player
970a3ea5-2a91-4b7e-bdf3-a6aefc8aa790,[],,143323,Game,True,0b886470-56dc-498b-8146-eca7218fd752,930aeb2b-fec8-4c71-8b47-564d48140033,,3c30988b-1884-4bc5-ad88-24110c6a22b2,Player
8583cab5-05f4-4855-a36f-46013eafc38f,[],,143323,Game,True,c1dc48ca-5e0f-4a42-9e66-104059a9dfaf,7b9d18f2-94f9-48e0-a366-5f78710b2f10,,086499f0-8721-41b1-b512-395463e03c3f,Player
83c18ce1-0742-4f71-a455-6f8e6ec6839a,[],,143323,Game,True,065c0e14-0d60-44ba-877f-fa8278733aa2,9142b99f-81bd-4e02-bd05-b4413c6f1b67,,086499f0-8721-41b1-b512-395463e03c3f,Player
3dc31cd6-2b65-4432-84e0-90a1619edb4d,[],,143323,Game,True,dc81e696-8c6c-4f98-a322-5af679b2b76a,28fea403-963c-4103-b033-8e9bba48ab43,,086499f0-8721-41b1-b512-395463e03c3f,Player
a25606dc-b23a-4c32-811c-edfe5a10e8eb,[],,143323,Game,True,68a97f79-2392-4b09-abcb-55ea5cdc5360,7b9d18f2-94f9-48e0-a366-5f78710b2f10,,3c30988b-1884-4bc5-ad88-24110c6a22b2,Player
566f3f12-f5f6-4a63-b419-d7b5dc22cba5,[],,143323,Game,True,7e42e229-3c08-4341-a214-96eed5f5e08f,91459353-4623-4f9e-8a11-6635a241e81e,,086499f0-8721-41b1-b512-395463e03c3f,Player
56d3a632-055b-488e-90bb-91b7830a3ef8,[],,143323,Game,True,687b7ca7-bc10-4945-9f1f-22eafdee14d9,91459353-4623-4f9e-8a11-6635a241e81e,,086499f0-8721-41b1-b512-395463e03c3f,Player
8015b392-b5d3-4c3c-8410-443f8c5af3eb,[],,143323,Game,True,dd208295-c84d-4399-83ce-8cf95719a7f0,91459353-4623-4f9e-8a11-6635a241e81e,,3c30988b-1884-4bc5-ad88-24110c6a22b2,Player
0114a33f-f9b3-4300-9480-f5e20a0b7173,[],,143323,Game,True,5d5a8b6f-5e8b-461d-ab25-0c36cb591d5c,2672c0fa-e94d-4c8f-bbc5-c04562df6ace,,086499f0-8721-41b1-b512-395463e03c3f,Player
0691085d-f4ab-409d-a3b1-5f9b42bdc563,[],,143323,Game,True,62f8bea2-ed9c-4280-9315-3bc23bf2ee9a,28fea403-963c-4103-b033-8e9bba48ab43,,086499f0-8721-41b1-b512-395463e03c3f,Player
4ff54a19-96c2-44e2-8033-3aae8c3096e6,[],,143323,Game,True,3ed20dc9-b599-40c6-bf38-32d41af1dd73,3f0e46e2-1c16-4a64-af2c-0c5704160822,,3c30988b-1884-4bc5-ad88-24110c6a22b2,Player
22f76bd2-4b4b-4e13-b504-603dc0ab5070,[],,143323,Game,True,12f25760-7e29-495d-a008-5801c283800d,7b9d18f2-94f9-48e0-a366-5f78710b2f10,,086499f0-8721-41b1-b512-395463e03c3f,Player
b3e4197c-60be-4798-b1fa-c935f81862c0,[],,144169,Game,True,6127e152-13aa-436f-ad62-658d6123aae7,9142b99f-81bd-4e02-bd05-b4413c6f1b67,,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,Player
c3921f96-983a-4435-84ab-93d4b45b49eb,[],,144169,Game,True,30bf68bb-d410-4336-b277-fd551c34f862,3f0e46e2-1c16-4a64-af2c-0c5704160822,,0a2c9da4-7227-4055-bf48-bb4bf5c8f410,Player
19105053-8faa-4820-85d0-b521ad513afa,[],,144169,Game,True,24334dbe-629c-423b-ac38-dad81c667164,7b9d18f2-94f9-48e0-a366-5f78710b2f10,,0a2c9da4-7227-4055-bf48-bb4bf5c8f410,Player
a3e347df-4e94-4211-a08f-5345f5249cb0,[],,144169,Game,True,c71c9cf6-e08c-4fc2-83a1-2ec3461e9c8f,6631eab0-d844-460a-8d30-0650383377da,,0a2c9da4-7227-4055-bf48-bb4bf5c8f410,Player
177a8d84-37e5-4444-8f26-ad22a905d113,[],,144169,Game,True,b44b7ccb-9f06-467b-8a81-6615dd3dd9d8,91459353-4623-4f9e-8a11-6635a241e81e,,30a238e0-4b7b-4bbb-a471-6b1b7a184a22,Player
aad67694-2ee0-4c46-a900-bcb4708a284d,[],,144169,Game,True,cbaf5825-354a-4ade-94c5-d05fec4376e4,9142b99f-81bd-4e02-bd05-b4413c6f1b67,,0a2c9da4-7227-4055-bf48-bb4bf5c8f410,Player
8f5fb720-7ae7-49e6-a361-2134543afbe0,[],,144169,Game,True,2f7c9532-8eaf-4f65-b0fc-50c037db5936,28fea403-963c-4103-b033-8e9bba48ab43,,0a2c9da4-7227-4055-bf48-bb4bf5c8f410,Player
850673b6-9354-4eeb-ae9c-df0b90bc4f19,[],,144169,Game,True,4501e4f5-c096-4a57-8f3a-d546a37d432e,1b207bc3-b934-422d-918f-d02e6f43d649,,0a2c9da4-7227-4055-bf48-bb4bf5c8f410,Player
b191309a-3d3b-4462-ae92-7ee941365498,[],,144169,Game,True,7f721608-d96b-4ecc-87ad-557be8a9a578,91459353-4623-4f9e-8a11-6635a241e81e,,0a2c9da4-7227-4055-bf48-bb4bf5c8f410,Player
